Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
"$173,500 /yr (est.)",173500.0,Display Research Scientist,3,1,1,Meta, WA,3.9,0,19,10000+ Employees,2004,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),4.0,4.6,3.7,3.3,3.6,2023-06-04 00:02:21.961142,yr
"$212,500 /yr (est.)",212500.0,"Software Engineer, C++",7,1,-1,Snapchat, CA,3.9,0,12,5001 to 10000 Employees,2011,Company - Public,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.6,4.3,4.0,3.1,3.7,2023-06-04 00:02:28.116567,yr
"$80,750 /yr (est.)",80750.0,Equipment Engineer I (Summer 2023 Start),2,1,-1,Applied Materials, NY,4.1,0,56,10000+ Employees,1967,Company - Public,Electronics Manufacturing,Manufacturing,$10+ billion (USD),3.9,3.8,3.9,3.6,3.6,2023-06-04 00:02:30.864592,yr
"$97,728 /yr (est.)",97728.0,Machine Learning Engineer,2,1,0,University of Maryland, MD,4.2,0,167,10000+ Employees,1856,College / University,Colleges & Universities,Education,$1 to $5 billion (USD),3.9,3.6,4.1,3.8,3.9,2023-06-04 00:02:34.090307,yr
"$77,757 /yr (est.)",77757.0,Virtual Development Engineer,3,1,1,LNO, GA,1.0,0,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,1.0,2023-06-04 00:02:44.617778,yr
"$69,659 /yr (est.)",69659.0,Entry - Level Sensor Fusion Engineer,8,1,0,"Applied Research Associates, Inc", NC,4.2,0,44,1001 to 5000 Employees,1979,Company - Private,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),4.0,4.0,4.3,4.1,4.3,2023-06-04 00:02:48.338588,yr
"$115,000 /yr (est.)",115000.0,"Senior Analyst, Revenue Strategy",4,1,1,Snapchat, NY,3.9,0,12,5001 to 10000 Employees,2011,Company - Public,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.6,4.3,4.0,3.1,3.7,2023-06-04 00:02:51.107521,yr
"$85,964 /yr (est.)",85964.0,Augmented Reality Technology Lead,5,1,1,General Dynamics Electric Boat, CT,3.4,0,124,10000+ Employees,1899,Subsidiary or Business Segment,Aerospace & Defense,Aerospace & Defense,$1 to $5 billion (USD),3.8,3.3,3.0,2.8,3.5,2023-06-04 00:03:01.730900,yr
"$119,942 /yr (est.)",119942.0,"Senior Manager, Product Management (Augmented Reality)",-1,-1,-1,Harman International, MI,3.9,0,43,10000+ Employees,1980,Company - Private,Consumer Product Manufacturing,Manufacturing,$5 to $10 billion (USD),3.6,3.6,3.7,3.4,3.8,2023-06-04 00:03:07.963153,yr
"$115,000 /yr (est.)",115000.0,"Senior Analyst, Revenue Strategy",4,1,1,Snapchat, NY,3.9,0,12,5001 to 10000 Employees,2011,Company - Public,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.6,4.3,4.0,3.1,3.7,2023-06-04 00:03:17.376068,yr
"$207,000 /yr (est.)",207000.0,Research Scientist: Materials & Processes Innovation,8,1,1,Meta, WA,3.9,0,19,10000+ Employees,2004,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),4.0,4.6,3.7,3.3,3.6,2023-06-04 00:03:20.528710,yr
