Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
"$138,450 /yr (est.)",138450.0,Quantum Software Engineer,5,1,1,Microsoft, WA,4.3,0,48,10000+ Employees,1975,Company - Public,Computer Hardware Development,Information Technology,$10+ billion (USD),4.1,4.1,4.3,3.9,4.1,2023-06-03 22:07:03.609386,yr
"$82,500 /yr (est.)",82500.0,Application Developer Analyst III,0,1,1,University of Florida, FL,4.2,0,170,10000+ Employees,1853,College / University,Colleges & Universities,Education,$1 to $5 billion (USD),3.9,3.6,4.0,3.8,3.9,2023-06-03 22:07:06.389295,yr
"$121,146 /yr (est.)",121146.0,Software Engineer,0,1,-1,California Institute of Technology, CA,4.4,0,132,1001 to 5000 Employees,1891,College / University,Colleges & Universities,Education,$100 to $500 million (USD),4.2,3.8,4.1,3.7,3.3,2023-06-03 22:07:09.383346,yr
"$84,000 /yr (est.)",84000.0,Computer Programmer,0,1,-1,"Spiral Solutions and Technologies, Inc.", NE,4.0,0,-1,-1,-1,-1,-1,-1,-1,3.5,4.0,5.0,4.0,3.5,2023-06-03 22:07:12.367754,yr
"$152,500 /yr (est.)",152500.0,Scientific Software Developer - C++,5,1,1,Dassault Systèmes, CA,3.9,0,42,10000+ Employees,1981,Company - Public,Software Development,Information Technology,$1 to $5 billion (USD),3.7,3.7,4.1,3.7,4.1,2023-06-03 22:07:16.579742,yr
$55.00 /hr (est.),114400.0,Software Engineer (C++/Python),3,1,1,Columbus Technologies, CA,4.4,0,-1,-1,-1,-1,-1,-1,-1,4.0,4.2,4.4,4.4,4.9,2023-06-03 22:07:19.419103,hr
"$87,318 /yr (est.)",87318.0,Software Developer,0,1,1,SDH Systems,Remote,4.7,1,-1,-1,-1,-1,-1,-1,-1,4.8,4.5,4.8,4.8,4.5,2023-06-03 22:07:23.008593,yr
"$79,117 /yr (est.)",79117.0,"Software Engineer, Journeyman",0,1,-1,DKW Communications, NC,3.5,0,22,51 to 200 Employees,2001,Company - Private,Enterprise Software & Network Solutions,Information Technology,$25 to $100 million (USD),3.2,3.2,3.2,3.3,4.2,2023-06-03 22:07:26.535773,yr
"$120,000 /yr (est.)",120000.0,Entry Level Engineer - Software or Hardware,0,1,-1,Ampere Computing, CA,4.8,0,6,1001 to 5000 Employees,2017,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,4.7,4.1,4.6,4.6,4.3,2023-06-03 22:07:33.311423,yr
"$156,000 /yr (est.)",156000.0,Software Engineer,5,1,1,MANTICORE GAMES, CA,3.3,0,7,51 to 200 Employees,2016,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.3,3.4,3.2,2.7,3.4,2023-06-03 22:07:36.168941,yr
"$131,650 /yr (est.)",131650.0,Research Software Engineer (Scientist 2),4,1,1,Los Alamos National Laboratory, NM,3.8,0,80,10000+ Employees,1943,Government,National Agencies,Government & Public Administration,$500 million to $1 billion (USD),3.8,4.3,3.4,3.2,4.0,2023-06-03 22:07:39.178363,yr
"$70,000 /yr (est.)",70000.0,Application Developer,0,1,1,SDH Systems, PA,4.7,0,-1,-1,-1,-1,-1,-1,-1,4.8,4.5,4.8,4.8,4.5,2023-06-03 22:07:42.424380,yr
"$132,500 /yr (est.)",132500.0,Software Engineer,1,1,-1,Quantum Systems Inc, CA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-03 22:07:46.142620,yr
"$98,000 /yr (est.)",98000.0,Game Developer / Software Developer,-1,-1,-1,Vectrona,Remote,5.0,1,12,1 to 50 Employees,2011,Company - Private,Aerospace & Defense,Aerospace & Defense,$1 to $5 million (USD),5.0,5.0,5.0,5.0,5.0,2023-06-03 22:07:51.492582,yr
$39.13 /hr (est.),81390.4,Software Engineer,3,1,-1,Geologics Corporation,California,4.4,0,34,501 to 1000 Employees,1989,Company - Private,Advertising & Public Relations,Media & Communication,$25 to $100 million (USD),3.7,4.1,4.1,4.3,4.3,2023-06-03 22:07:54.571684,hr
"$86,517 /yr (est.)",86517.0,Software Engineer I,0,1,0,Technology Service Corporation, MD,3.9,0,57,501 to 1000 Employees,1966,Company - Private,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),4.0,4.2,3.8,3.3,3.7,2023-06-03 22:07:57.313773,yr
"$100,200 /yr (est.)",100200.0,Software Engineer,0,1,1,PACCAR, WA,3.6,0,118,10000+ Employees,1905,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$10+ billion (USD),3.4,3.4,3.2,3.0,3.6,2023-06-03 22:08:00.355941,yr
"$110,000 /yr (est.)",110000.0,Embedded Software Engineer,0,2,-1,EVONA, CA,4.7,0,5,51 to 200 Employees,2018,Company - Private,HR Consulting,Human Resources & Staffing,$1 to $5 million (USD),4.6,4.9,4.7,4.7,4.8,2023-06-03 22:08:03.429711,yr
"$100,000 /yr (est.)",100000.0,Software Engineer,2,1,-1,Radiant Power Corporation, FL,3.0,0,-1,-1,-1,-1,-1,-1,-1,2.9,2.6,3.0,2.9,2.8,2023-06-03 22:08:06.529352,yr
"$80,000 /yr (est.)",80000.0,Junior Embedded Software Engineer,0,1,0,RFA Engineering, IA,4.0,0,56,201 to 500 Employees,1967,Company - Private,Architectural & Engineering Services,"Construction, Repair & Maintenance Services",$5 to $25 million (USD),3.4,2.7,3.3,3.1,3.4,2023-06-03 22:08:10.239256,yr
"$120,000 /yr (est.)",120000.0,Entry Level Engineer - Software or Hardware,0,1,-1,Ampere Computing, CA,4.8,0,6,1001 to 5000 Employees,2017,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,4.7,4.1,4.6,4.6,4.3,2023-06-03 22:08:37.280266,yr
"$154,525 /yr (est.)",154525.0,Multiplayer Gameplay Software Engineer - The Sims,5,1,1,Electronic Arts, TX,4.0,0,41,10000+ Employees,1982,Company - Public,Video Game Publishing,Media & Communication,$5 to $10 billion (USD),3.8,3.8,4.1,3.6,4.0,2023-06-03 22:08:40.354422,yr
"$90,139 /yr (est.)",90139.0,Firmware Engineer I,0,1,1,Milwaukee Electric Tool Corporation, WI,4.2,0,99,10000+ Employees,1924,Company - Public,Consumer Product Manufacturing,Manufacturing,Unknown / Non-Applicable,4.3,3.9,4.2,3.9,3.6,2023-06-03 22:08:48.026687,yr
"$82,000 /yr (est.)",82000.0,Software Developer - Junior,2,1,1,Leidos, OH,3.9,0,54,10000+ Employees,1969,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),3.8,3.6,3.8,3.6,4.0,2023-06-03 22:08:51.007515,yr
"$84,000 /yr (est.)",84000.0,Computer Programmer,0,1,-1,"Spiral Solutions and Technologies, Inc.", NE,4.0,0,-1,-1,-1,-1,-1,-1,-1,3.5,4.0,5.0,4.0,3.5,2023-06-03 22:08:54.080652,yr
"$131,650 /yr (est.)",131650.0,Research Software Engineer (Scientist 2),4,1,1,Los Alamos National Laboratory, NM,3.8,0,80,10000+ Employees,1943,Government,National Agencies,Government & Public Administration,$500 million to $1 billion (USD),3.8,4.3,3.4,3.2,4.0,2023-06-03 22:08:58.204482,yr
"$138,450 /yr (est.)",138450.0,Quantum Software Engineer,5,1,1,Microsoft, WA,4.3,0,48,10000+ Employees,1975,Company - Public,Computer Hardware Development,Information Technology,$10+ billion (USD),4.1,4.1,4.3,3.9,4.1,2023-06-03 22:09:01.425181,yr
"$94,000 /yr (est.)",94000.0,Software Engineer,0,1,-1,Karagozian & Case, CA,4.3,0,-1,-1,-1,-1,-1,-1,-1,4.0,4.4,4.5,4.6,4.9,2023-06-03 22:09:04.774217,yr
"$121,146 /yr (est.)",121146.0,Software Engineer,0,1,-1,California Institute of Technology, CA,4.4,0,132,1001 to 5000 Employees,1891,College / University,Colleges & Universities,Education,$100 to $500 million (USD),4.2,3.8,4.1,3.7,3.3,2023-06-03 22:09:08.917347,yr
