Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
"$90,506 /yr (est.)",90506.0,Senior Unity Game Developer,-1,-1,-1,Industrial Training International, TX,4.2,0,37,1 to 50 Employees,1986,Company - Private,Education & Training Services,Education,$5 to $25 million (USD),4.1,4.3,4.1,4.0,4.0,2023-06-03 20:26:47.871647,yr
"$172,000 /yr (est.)",172000.0,"Software Engineer, Computer Vision",0,1,-1,Meta,Remote,3.9,1,19,10000+ Employees,2004,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),4.0,4.6,3.7,3.3,3.6,2023-06-03 20:26:50.958315,yr
"$137,500 /yr (est.)",137500.0,Senior Software Engineer,3,1,1,"Sony Pictures Entertainment, Inc.", CA,3.9,0,34,5001 to 10000 Employees,1989,Subsidiary or Business Segment,Film Production,Media & Communication,$5 to $10 billion (USD),3.2,3.7,3.8,3.3,3.8,2023-06-03 20:26:53.497423,yr
"$142,764 /yr (est.)",142764.0,Software Engineer - Full Stack,5,1,-1,PlayStation Global, CA,3.9,0,29,5001 to 10000 Employees,1994,Subsidiary or Business Segment,Video Game Publishing,Media & Communication,$10+ billion (USD),3.4,3.7,3.9,3.4,3.7,2023-06-03 20:27:05.304907,yr
"$64,650 /yr (est.)",64650.0,Virtual Reality Engineer (VR/AR),2,1,-1,TriVector, AL,4.3,0,15,51 to 200 Employees,2008,Company - Public,Aerospace & Defense,Aerospace & Defense,$5 to $25 million (USD),3.8,4.2,4.3,4.1,4.3,2023-06-03 20:27:08.355559,yr
"$130,377 /yr (est.)",130377.0,Computer Vision Software Engineer,0,2,-1,Valve Software, WA,4.4,0,-1,-1,-1,-1,-1,-1,-1,4.2,4.6,4.0,3.6,4.4,2023-06-03 20:27:11.307605,yr
"$135,765 /yr (est.)",135765.0,Senior Software Engineer,5,1,0,Big Huge Games, MD,4.4,0,10,51 to 200 Employees,2013,Subsidiary or Business Segment,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.8,3.8,4.5,4.0,4.5,2023-06-03 20:27:15.377165,yr
"$107,392 /yr (est.)",107392.0,Software Engineer - (Unity),2,1,-1,Gravity Sketch, CA,3.7,0,9,1 to 50 Employees,2014,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.5,3.8,3.8,3.5,4.1,2023-06-03 20:27:18.339688,yr
$95.00 /hr (est.),197600.0,C++ Software Engineer IV,0,1,1,"Intelliswift Software, Inc.", WA,4.2,0,22,1001 to 5000 Employees,2001,Company - Private,Software Development,Information Technology,$100 to $500 million (USD),4.1,3.9,4.1,4.0,4.1,2023-06-03 20:27:21.280893,hr
"$149,500 /yr (est.)",149500.0,Sr. Graphics Programmer,7,1,0,"Sony Pictures Entertainment, Inc.", CA,3.9,0,34,5001 to 10000 Employees,1989,Subsidiary or Business Segment,Film Production,Media & Communication,$5 to $10 billion (USD),3.2,3.7,3.8,3.3,3.8,2023-06-03 20:27:24.252206,yr
"$141,099 /yr (est.)",141099.0,Sr. Unity Software Engineer,10,1,-1,Overmatch, TX,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-03 20:27:27.391123,yr
"$142,000 /yr (est.)",142000.0,Gameplay Engineer - Sanzaru Games,3,1,-1,Oculus, CA,3.9,0,19,10000+ Employees,2004,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),4.0,4.6,3.7,3.3,3.6,2023-06-03 20:27:53.479851,yr
"$172,000 /yr (est.)",172000.0,"Software Engineer, Machine Learning - Reality Labs",5,1,-1,Meta, CA,3.9,0,19,10000+ Employees,2004,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),4.0,4.6,3.7,3.3,3.6,2023-06-03 20:27:56.326337,yr
"$121,137 /yr (est.)",121137.0,Applications Development Engineer,1,1,1,KLA, CA,4.0,0,47,5001 to 10000 Employees,1976,Company - Public,Machinery Manufacturing,Manufacturing,$1 to $5 billion (USD),3.8,3.8,4.0,3.6,3.6,2023-06-03 20:27:59.813960,yr
"$124,800 /yr (est.)",124800.0,Virtual Reality (VR) Engineer- Principal/Sr. Principal,9,1,1,Northrop Grumman, MD,4.0,0,84,10000+ Employees,1939,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),4.0,3.8,3.8,3.5,4.0,2023-06-03 20:28:07.410857,yr
"$172,000 /yr (est.)",172000.0,"Software Engineer, Computer Vision",0,1,-1,Meta, CA,3.9,0,19,10000+ Employees,2004,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),4.0,4.6,3.7,3.3,3.6,2023-06-03 20:28:10.698001,yr
"$141,099 /yr (est.)",141099.0,Sr. Unity Software Engineer,10,1,-1,Overmatch, TX,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-03 20:28:13.565894,yr
