Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
"$59,093 /yr (est.)",59093.0,Associate Producer - Contract,3,1,0,Rooster Teeth, TX,3.0,0,20,201 to 500 Employees,2003,Company - Private,Film Production,Media & Communication,$25 to $100 million (USD),2.7,2.9,3.0,2.5,3.2,2023-06-03 19:44:53.262044,yr
"$65,000 /yr (est.)",65000.0,Video Producer,3,1,1,Los Angeles Football Club, CA,4.2,0,-1,-1,-1,-1,-1,-1,-1,3.7,3.7,4.2,3.9,4.1,2023-06-03 19:44:56.232938,yr
"$37,015 /yr (est.)",37015.0,Part-Time Producer/Board Operator,0,1,1,Alpha Media, TX,3.4,0,9,1001 to 5000 Employees,2014,Company - Private,Broadcast Media,Media & Communication,$25 to $100 million (USD),2.8,3.0,3.3,3.2,3.7,2023-06-03 19:45:05.250321,yr
"$91,805 /yr (est.)",91805.0,Technical Producer,7,2,-1,Epic Games, NC,4.2,0,32,1001 to 5000 Employees,1991,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.9,4.6,4.1,3.6,3.9,2023-06-03 19:45:08.549580,yr
"$54,500 /yr (est.)",54500.0,Social Media Producer,3,2,-1,USTA, FL,4.3,0,142,51 to 200 Employees,1881,Nonprofit Organization,Sports & Recreation,"Arts, Entertainment & Recreation",$100 to $500 million (USD),3.0,3.2,4.0,3.9,4.2,2023-06-03 19:45:11.456269,yr
"$54,500 /yr (est.)",54500.0,Social Media Producer,3,2,-1,USTA National Headquarters,United States,4.3,0,142,51 to 200 Employees,1881,Nonprofit Organization,Sports & Recreation,"Arts, Entertainment & Recreation",$100 to $500 million (USD),3.0,3.2,4.0,3.9,4.2,2023-06-03 19:45:14.879787,yr
"$155,000 /yr (est.)",155000.0,SENIOR PUBLISHING PRODUCER,5,2,1,Gearbox Publishing, CA,4.2,0,15,51 to 200 Employees,2008,Subsidiary or Business Segment,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.6,4.3,4.0,4.1,4.2,2023-06-03 19:45:18.102016,yr
"$181,050 /yr (est.)",181050.0,Executive Producer,10,2,1,Tencent, CA,4.0,0,25,10000+ Employees,1998,Company - Public,Internet & Web Services,Information Technology,Unknown / Non-Applicable,4.0,4.1,3.9,3.7,3.3,2023-06-03 19:45:29.281788,yr
"$135,150 /yr (est.)",135150.0,Producer,5,1,-1,Tencent, CA,4.0,0,25,10000+ Employees,1998,Company - Public,Internet & Web Services,Information Technology,Unknown / Non-Applicable,4.0,4.1,3.9,3.7,3.3,2023-06-03 19:45:32.753647,yr
"$44,394 /yr (est.)",44394.0,Content Video Editor / Producer,0,2,-1,Pittsburgh Knights, PA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-03 19:45:36.407062,yr
"$108,882 /yr (est.)",108882.0,Senior Producer,5,2,1,Bethesda Game Studios, TX,3.4,0,-1,-1,-1,-1,-1,-1,-1,2.4,3.3,3.6,2.3,3.9,2023-06-03 19:45:46.719822,yr
"$78,291 /yr (est.)",78291.0,Freelance Producer,4,1,1,Territory Studio, CA,4.3,0,-1,-1,-1,-1,-1,-1,-1,3.9,3.4,3.9,3.7,3.2,2023-06-03 19:45:56.060459,yr
"$187,265 /yr (est.)",187265.0,Senior Producer,0,2,1,Aristocrat, NV,4.0,0,70,5001 to 10000 Employees,1953,Company - Public,Gambling,"Arts, Entertainment & Recreation",$1 to $5 billion (USD),3.8,4.0,4.1,3.8,4.1,2023-06-03 19:46:00.110448,yr
"$65,000 /yr (est.)",65000.0,Video Producer,3,1,1,Los Angeles Football Club, CA,4.2,0,-1,-1,-1,-1,-1,-1,-1,3.7,3.7,4.2,3.9,4.1,2023-06-03 19:46:03.190145,yr
