Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
"$178,500 /yr (est.)",178500.0,Senior Producer- GAAS Expert,8,2,1,Tencent, CA,4.0,0,25,10000+ Employees,1998,Company - Public,Internet & Web Services,Information Technology,Unknown / Non-Applicable,4.0,4.1,3.9,3.7,3.3,2023-06-06 01:19:07.047419,yr
"$70,000 /yr (est.)",70000.0,Sr Social Producer (Freelance),2,1,1,CBS Sports, NY,3.9,0,4,10000+ Employees,2019,Company - Public,Film Production,Media & Communication,$10+ billion (USD),3.5,3.5,3.9,3.5,3.8,2023-06-06 01:19:09.354532,yr
"$69,596 /yr (est.)",69596.0,"Broadcaster & Digital Content Producer, SDG",5,1,1,San Diego Gulls, CA,4.8,0,-1,-1,-1,-1,-1,-1,-1,4.5,4.0,4.9,4.9,5.0,2023-06-06 01:19:15.576382,yr
"$145,000 /yr (est.)",145000.0,Lead Game Designer (Mobile),5,2,1,Bethesda Game Studios, MD,3.5,0,-1,-1,-1,-1,-1,-1,-1,2.4,3.3,3.6,2.3,3.8,2023-06-06 01:19:18.951328,yr
"$59,093 /yr (est.)",59093.0,Associate Producer - Contract,3,1,0,Rooster Teeth, TX,3.0,0,20,201 to 500 Employees,2003,Company - Private,Film Production,Media & Communication,$25 to $100 million (USD),2.7,2.9,3.0,2.5,3.2,2023-06-06 01:19:22.410822,yr
"$107,800 /yr (est.)",107800.0,Producer,3,1,-1,ProbablyMonsters, WA,2.7,0,-1,-1,-1,-1,-1,-1,-1,3.0,4.1,3.0,2.7,4.4,2023-06-06 01:19:25.144158,yr
"$115,100 /yr (est.)",115100.0,"Senior Game Producer, Mobile - Warcraft Arclight Rumble",5,1,1,Blizzard Entertainment, CA,3.6,0,32,1001 to 5000 Employees,1991,Subsidiary or Business Segment,Video Game Publishing,Media & Communication,$1 to $5 billion (USD),3.3,3.2,3.5,2.9,3.8,2023-06-06 01:19:28.688492,yr
"$44,587 /yr (est.)",44587.0,Content Producer and Public Relations Assistant (Part-Time),0,1,0,Hofstra University, NY,3.8,0,88,1001 to 5000 Employees,1935,College / University,Colleges & Universities,Education,$100 to $500 million (USD),3.3,3.3,3.4,3.1,3.2,2023-06-06 01:19:31.419682,yr
"$128,907 /yr (est.)",128907.0,Lead Game Producer - VR,8,2,0,SKYDANCE, CA,3.8,0,13,51 to 200 Employees,2010,Company - Private,Film Production,Media & Communication,$1 to $5 million (USD),3.8,3.4,3.7,3.3,3.5,2023-06-06 01:19:33.942807,yr
"$55,714 /yr (est.)",55714.0,"LA Galaxy, Social Media Producer",-1,-1,-1,AEG Worldwide, CA,4.0,0,-1,-1,-1,-1,-1,-1,-1,3.5,3.3,3.6,3.5,3.6,2023-06-06 01:19:36.565008,yr
"$70,224 /yr (est.)",70224.0,Lead Game Producer,-1,-1,-1,Iron Galaxy Studios, IL,4.1,0,15,201 to 500 Employees,2008,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.8,3.9,4.1,3.9,4.5,2023-06-06 01:19:39.984085,yr
"$173,500 /yr (est.)",173500.0,Gameplay Programmer - Twisted Pixel Games,3,1,-1,Oculus,Remote,3.9,1,19,10000+ Employees,2004,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),4.0,4.6,3.7,3.2,3.6,2023-06-06 01:19:42.517782,yr
$27.50 /hr (est.),57200.0,Lead Audio Engineer,0,2,1,Float Studios, CA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-06 01:19:45.010430,hr
"$65,000 /yr (est.)",65000.0,Associate Producer: Motion Capture,3,1,0,Rockstar Games New York & New England, NY,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-06 01:19:50.217060,yr
"$115,000 /yr (est.)",115000.0,Sr. Producer,8,2,0,Sega Of America Inc, CA,2.9,0,38,51 to 200 Employees,1985,Subsidiary or Business Segment,Video Game Publishing,Media & Communication,$100 to $500 million (USD),2.4,2.8,2.8,2.4,3.1,2023-06-06 01:19:55.773003,yr
"$56,127 /yr (est.)",56127.0,Producer/Videographer,0,1,-1,Syracuse University, NY,4.2,0,153,1001 to 5000 Employees,1870,College / University,Colleges & Universities,Education,$1 to $5 billion (USD),3.8,3.7,3.8,3.6,3.9,2023-06-06 01:19:58.735142,yr
"$249,291 /yr (est.)",249291.0,Executive Producer,-1,-1,-1,Aristocrat, WA,4.0,0,70,5001 to 10000 Employees,1953,Company - Public,Gambling,"Arts, Entertainment & Recreation",$1 to $5 billion (USD),3.8,4.0,4.1,3.7,4.0,2023-06-06 01:20:01.650902,yr
"$101,000 /yr (est.)",101000.0,"Producer, Console & PC",5,2,1,Sega Of America Inc, CA,2.9,0,38,51 to 200 Employees,1985,Subsidiary or Business Segment,Video Game Publishing,Media & Communication,$100 to $500 million (USD),2.4,2.8,2.8,2.4,3.1,2023-06-06 01:20:03.933982,yr
"$61,149 /yr (est.)",61149.0,Athletics Video Producer,0,2,1,Northeastern University, MA,4.2,0,125,1001 to 5000 Employees,1898,College / University,Colleges & Universities,Education,$100 to $500 million (USD),4.0,3.8,4.1,3.9,4.1,2023-06-06 01:20:06.650057,yr
$16.00 /hr (est.),33280.0,Game Designer Jr.,3,2,0,Next Mission - Heroes League Game Day, UT,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-06 01:20:16.511537,hr
"$58,610 /yr (est.)",58610.0,Producer/Editor,0,1,1,Arizona Coyotes, AZ,2.5,0,23,51 to 200 Employees,2000,Subsidiary or Business Segment,Sports & Recreation,"Arts, Entertainment & Recreation",$5 to $25 million (USD),2.2,2.2,2.2,1.9,2.4,2023-06-06 01:20:21.999043,yr
"$143,086 /yr (est.)",143086.0,Senior External Producer,0,1,1,PlayStation Global, CA,3.9,0,29,5001 to 10000 Employees,1994,Subsidiary or Business Segment,Video Game Publishing,Media & Communication,$10+ billion (USD),3.3,3.7,3.9,3.4,3.8,2023-06-06 01:20:24.790569,yr
"$37,018 /yr (est.)",37018.0,Part-Time Producer/Board Operator,0,1,1,Alpha Media, TX,3.4,0,9,1001 to 5000 Employees,2014,Company - Private,Broadcast Media,Media & Communication,$25 to $100 million (USD),2.8,3.0,3.3,3.2,3.7,2023-06-06 01:20:27.557202,yr
"$65,000 /yr (est.)",65000.0,Associate Producer: Motion Capture,3,1,0,Rockstar Games, NY,4.3,0,25,1001 to 5000 Employees,1998,Subsidiary or Business Segment,Video Game Publishing,Media & Communication,$5 to $25 million (USD),4.0,4.3,4.2,3.9,4.0,2023-06-06 01:20:30.135151,yr
"$155,000 /yr (est.)",155000.0,SENIOR PUBLISHING PRODUCER,5,2,1,Gearbox Publishing, CA,4.2,0,15,51 to 200 Employees,2008,Subsidiary or Business Segment,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.6,4.3,4.0,4.1,4.2,2023-06-06 01:20:33.097512,yr
"$185,000 /yr (est.)",185000.0,Lead Producer,8,2,1,Survios, CA,3.6,0,10,51 to 200 Employees,2013,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.5,3.6,3.7,2.6,4.2,2023-06-06 01:20:36.029999,yr
"$96,289 /yr (est.)",96289.0,VFX Producer (Freelance),-1,-1,-1,Territory Studio, CA,4.3,0,-1,-1,-1,-1,-1,-1,-1,3.9,3.4,3.9,3.7,3.2,2023-06-06 01:20:43.960573,yr
"$54,567 /yr (est.)",54567.0,Digital Content Producer,-1,-1,-1,Full Swing Golf Inc, CA,4.9,0,37,51 to 200 Employees,1986,Company - Private,Sports & Recreation,"Arts, Entertainment & Recreation",$5 to $25 million (USD),4.9,4.6,5.0,4.8,5.0,2023-06-06 01:20:47.053972,yr
