Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
"$42,191 /yr (est.)",42191.0,Social Media Content Writer,2,1,-1,"Atento
3.6","Miramar, FL",3.6,0,24,10000+ Employees,1999,Company - Public,HR Consulting,Human Resources & Staffing,Unknown / Non-Applicable,3.3,3.0,3.4,3.0,3.0,2023-06-06 01:24:12.433195,yr
"$73,250 /yr (est.)",73250.0,"Fact Checker, The New Yorker",0,2,1,"Conde Nast
3.6","New York, NY",3.6,0,114,501 to 1000 Employees,1909,Company - Public,Publishing,Media & Communication,Unknown / Non-Applicable,3.3,3.2,3.4,3.2,3.6,2023-06-06 01:24:14.698586,yr
$20.00 /hr (est.),41600.0,SPORTSBOOK CUSTOMER SERVICE/TICKET WRITER,0,2,-1,"DraftKings
4.0","Chicago, IL",4.0,0,11,1001 to 5000 Employees,2012,Company - Public,Internet & Web Services,Information Technology,Unknown / Non-Applicable,3.9,3.6,4.2,3.7,3.8,2023-06-06 01:24:17.120131,hr
"$75,316 /yr (est.)",75316.0,Business Analyst/ Report Writer,0,2,-1,"QT9 Software
4.8","Aurora, IL",4.8,0,-1,-1,-1,-1,-1,-1,-1,4.8,5.0,5.0,5.0,5.0,2023-06-06 01:24:19.492788,yr
"$62,244 /yr (est.)",62244.0,SENIOR COPYWRITER,-1,-1,-1,"Big Communications
3.6","Birmingham, AL",3.6,0,-1,-1,-1,-1,-1,-1,-1,2.7,3.0,4.5,3.2,4.0,2023-06-06 01:24:22.477104,yr
"$62,244 /yr (est.)",62244.0,"Educational Content Writer, 6-12 Science",-1,-1,-1,"ASU Preparatory Academy
4.2","Tempe, AZ",4.2,0,-1,-1,-1,-1,-1,-1,-1,2.7,3.0,4.5,3.2,4.0,2023-06-06 01:24:25.178020,yr
"$52,308 /yr (est.)",52308.0,Communications Coordinator - LA,0,1,1,The Story Mob,"Los Angeles, CA",-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-06 01:24:34.596831,yr
"$42,926 /yr (est.)",42926.0,-1,-1,-1,-1,-1,-1,3.3,0,31,1001 to 5000 Employees,1992,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$100 to $500 million (USD),3.3,2.9,3.1,2.9,3.1,2023-06-06 01:24:47.297983,yr
"$54,357 /yr (est.)",54357.0,"Content Strategist, Product Knowledge",-1,-1,-1,"Tesla
3.6","Buffalo, NY",3.6,0,20,10000+ Employees,2003,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$1 to $5 billion (USD),3.7,3.7,3.3,3.1,2.9,2023-06-06 01:24:52.138378,yr
$15.00 /hr (est.),31200.0,Podcast Host/Writer/Website/Social Media,-1,-1,-1,-1,"Aurora, CO",-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-06 01:24:54.403852,hr
